date,symbol,marketcapname,sector
20-09-2024 10:17 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:17 am,EICHERMOT,Largecap,Auto
20-09-2024 10:17 am,MARUTI,Largecap,Auto
20-09-2024 10:17 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:17 am,TECHM,Largecap,I.T
20-09-2024 10:17 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:17 am,ADANIPORTS,Largecap,Industrials
20-09-2024 10:17 am,BAJAJFINSV,Largecap,Finance
20-09-2024 10:17 am,LTIM,Largecap,I.T
20-09-2024 10:18 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:18 am,ONGC,Largecap,Oils
20-09-2024 10:18 am,TATASTEEL,Largecap,Metals
20-09-2024 10:18 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:18 am,EICHERMOT,Largecap,Auto
20-09-2024 10:18 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:18 am,TECHM,Largecap,I.T
20-09-2024 10:18 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:18 am,COALINDIA,Largecap,Industrials
20-09-2024 10:18 am,LTIM,Largecap,I.T
20-09-2024 10:19 am,HINDALCO,Largecap,Metals
20-09-2024 10:19 am,EICHERMOT,Largecap,Auto
20-09-2024 10:19 am,MARUTI,Largecap,Auto
20-09-2024 10:19 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:19 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:19 am,COALINDIA,Largecap,Industrials
20-09-2024 10:20 am,HINDALCO,Largecap,Metals
20-09-2024 10:20 am,MARUTI,Largecap,Auto
20-09-2024 10:20 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:20 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:21 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:21 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:21 am,HINDALCO,Largecap,Metals
20-09-2024 10:21 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:21 am,MARUTI,Largecap,Auto
20-09-2024 10:21 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:21 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:21 am,TECHM,Largecap,I.T
20-09-2024 10:21 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:21 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:21 am,COALINDIA,Largecap,Industrials
20-09-2024 10:21 am,LTIM,Largecap,I.T
20-09-2024 10:22 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:22 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:22 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:22 am,HINDALCO,Largecap,Metals
20-09-2024 10:22 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:22 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:22 am,COALINDIA,Largecap,Industrials
20-09-2024 10:23 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:23 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:23 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:23 am,HINDALCO,Largecap,Metals
20-09-2024 10:23 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:23 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:23 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:23 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:23 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:23 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:23 am,COALINDIA,Largecap,Industrials
20-09-2024 10:24 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:24 am,M&M,Largecap,Auto
20-09-2024 10:24 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:24 am,EICHERMOT,Largecap,Auto
20-09-2024 10:24 am,WIPRO,Largecap,I.T
20-09-2024 10:24 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:24 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:24 am,COALINDIA,Largecap,Industrials
20-09-2024 10:25 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:25 am,INFY,Largecap,I.T
20-09-2024 10:25 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:25 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:25 am,EICHERMOT,Largecap,Auto
20-09-2024 10:25 am,WIPRO,Largecap,I.T
20-09-2024 10:25 am,ICICIBANK,Largecap,Bank
20-09-2024 10:25 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 10:25 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:25 am,TECHM,Largecap,I.T
20-09-2024 10:25 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:25 am,COALINDIA,Largecap,Industrials
20-09-2024 10:25 am,LTIM,Largecap,I.T
20-09-2024 10:26 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:26 am,INFY,Largecap,I.T
20-09-2024 10:26 am,LT,Largecap,Realty
20-09-2024 10:26 am,M&M,Largecap,Auto
20-09-2024 10:26 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:26 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:26 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:26 am,ITC,Largecap,FMCG
20-09-2024 10:26 am,WIPRO,Largecap,I.T
20-09-2024 10:26 am,ICICIBANK,Largecap,Bank
20-09-2024 10:26 am,AXISBANK,Largecap,Bank
20-09-2024 10:26 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 10:26 am,TCS,Largecap,I.T
20-09-2024 10:26 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:26 am,TECHM,Largecap,I.T
20-09-2024 10:26 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:26 am,LTIM,Largecap,I.T
20-09-2024 10:27 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:27 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:27 am,INFY,Largecap,I.T
20-09-2024 10:27 am,LT,Largecap,Realty
20-09-2024 10:27 am,M&M,Largecap,Auto
20-09-2024 10:27 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:27 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:27 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:27 am,ITC,Largecap,FMCG
20-09-2024 10:27 am,WIPRO,Largecap,I.T
20-09-2024 10:27 am,NIFTY,Smallcap,Indices
20-09-2024 10:27 am,ICICIBANK,Largecap,Bank
20-09-2024 10:27 am,AXISBANK,Largecap,Bank
20-09-2024 10:27 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 10:27 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:27 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:27 am,TECHM,Largecap,I.T
20-09-2024 10:27 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:28 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:28 am,TITAN,Largecap,Miscellaneous
20-09-2024 10:28 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:28 am,INFY,Largecap,I.T
20-09-2024 10:28 am,GRASIM,Largecap,Textiles
20-09-2024 10:28 am,LT,Largecap,Realty
20-09-2024 10:28 am,M&M,Largecap,Auto
20-09-2024 10:28 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:28 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:28 am,NESTLEIND,Largecap,FMCG
20-09-2024 10:28 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:28 am,ITC,Largecap,FMCG
20-09-2024 10:28 am,WIPRO,Largecap,I.T
20-09-2024 10:28 am,NIFTY,Smallcap,Indices
20-09-2024 10:28 am,ICICIBANK,Largecap,Bank
20-09-2024 10:28 am,AXISBANK,Largecap,Bank
20-09-2024 10:28 am,BHARTIARTL,Largecap,Telecom
20-09-2024 10:28 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:28 am,TCS,Largecap,I.T
20-09-2024 10:28 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:28 am,TECHM,Largecap,I.T
20-09-2024 10:28 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:28 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:29 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:29 am,LT,Largecap,Realty
20-09-2024 10:29 am,NESTLEIND,Largecap,FMCG
20-09-2024 10:29 am,ITC,Largecap,FMCG
20-09-2024 10:29 am,ICICIBANK,Largecap,Bank
20-09-2024 10:29 am,AXISBANK,Largecap,Bank
20-09-2024 10:29 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:29 am,TCS,Largecap,I.T
20-09-2024 10:29 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:30 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:30 am,GRASIM,Largecap,Textiles
20-09-2024 10:30 am,LT,Largecap,Realty
20-09-2024 10:30 am,M&M,Largecap,Auto
20-09-2024 10:30 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:30 am,NESTLEIND,Largecap,FMCG
20-09-2024 10:30 am,NIFTY,Smallcap,Indices
20-09-2024 10:30 am,AXISBANK,Largecap,Bank
20-09-2024 10:30 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:30 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:30 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:31 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:31 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:31 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:31 am,GRASIM,Largecap,Textiles
20-09-2024 10:31 am,M&M,Largecap,Auto
20-09-2024 10:31 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:31 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:31 am,NESTLEIND,Largecap,FMCG
20-09-2024 10:31 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:31 am,BRITANNIA,Largecap,FMCG
20-09-2024 10:31 am,NIFTY,Smallcap,Indices
20-09-2024 10:31 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:31 am,AXISBANK,Largecap,Bank
20-09-2024 10:31 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 10:31 am,MARUTI,Largecap,Auto
20-09-2024 10:31 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:31 am,TECHM,Largecap,I.T
20-09-2024 10:31 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:31 am,LTIM,Largecap,I.T
20-09-2024 10:32 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:32 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:32 am,HDFCBANK,Largecap,Bank
20-09-2024 10:32 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:32 am,GRASIM,Largecap,Textiles
20-09-2024 10:32 am,RELIANCE,Largecap,Industrials
20-09-2024 10:32 am,BRITANNIA,Largecap,FMCG
20-09-2024 10:32 am,EICHERMOT,Largecap,Auto
20-09-2024 10:32 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 10:32 am,NIFTY,Smallcap,Indices
20-09-2024 10:32 am,ICICIBANK,Largecap,Bank
20-09-2024 10:32 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:32 am,AXISBANK,Largecap,Bank
20-09-2024 10:32 am,MARUTI,Largecap,Auto
20-09-2024 10:32 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:32 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:33 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:33 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:33 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 10:33 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:33 am,LT,Largecap,Realty
20-09-2024 10:33 am,BRITANNIA,Largecap,FMCG
20-09-2024 10:33 am,EICHERMOT,Largecap,Auto
20-09-2024 10:33 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 10:33 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:33 am,AXISBANK,Largecap,Bank
20-09-2024 10:33 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 10:33 am,MARUTI,Largecap,Auto
20-09-2024 10:33 am,POWERGRID,Largecap,Miscellaneous
